Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-08 10:00:00+10:00,37.81999969482422,37.974998474121094,37.689998626708984,37.869998931884766,0,0.0,0.0
2025-09-08 11:00:00+10:00,37.869998931884766,38.04999923706055,37.849998474121094,37.88999938964844,265181,0.0,0.0
2025-09-08 12:00:00+10:00,37.900001525878906,37.959999084472656,37.779998779296875,37.939998626708984,258048,0.0,0.0
2025-09-08 13:00:00+10:00,37.95000076293945,38.029998779296875,37.91999816894531,37.95000076293945,154477,0.0,0.0
2025-09-08 14:00:00+10:00,37.95000076293945,37.959999084472656,37.83000183105469,37.900001525878906,172567,0.0,0.0
2025-09-08 15:00:00+10:00,37.904998779296875,37.97999954223633,37.849998474121094,37.95000076293945,257280,0.0,0.0
2025-09-08 16:00:00+10:00,37.959999084472656,37.959999084472656,37.959999084472656,37.959999084472656,975824,0.0,0.0
2025-09-09 10:00:00+10:00,37.709999084472656,37.72999954223633,37.40999984741211,37.65999984741211,0,0.0,0.0
2025-09-09 11:00:00+10:00,37.654998779296875,37.68000030517578,37.4900016784668,37.540000915527344,381981,0.0,0.0
2025-09-09 12:00:00+10:00,37.540000915527344,37.720001220703125,37.540000915527344,37.595001220703125,357247,0.0,0.0
2025-09-09 13:00:00+10:00,37.599998474121094,37.709999084472656,37.56999969482422,37.650001525878906,249286,0.0,0.0
2025-09-09 14:00:00+10:00,37.650001525878906,37.72999954223633,37.58000183105469,37.724998474121094,346661,0.0,0.0
2025-09-09 15:00:00+10:00,37.720001220703125,37.755001068115234,37.63999938964844,37.68000030517578,474125,0.0,0.0
2025-09-09 16:00:00+10:00,37.650001525878906,37.650001525878906,37.650001525878906,37.650001525878906,1596531,0.0,0.0
2025-09-10 10:00:00+10:00,37.95000076293945,38.2599983215332,37.900001525878906,38.16999816894531,975431,0.0,0.0
2025-09-10 11:00:00+10:00,38.16999816894531,38.27000045776367,38.1150016784668,38.189998626708984,296180,0.0,0.0
2025-09-10 12:00:00+10:00,38.20000076293945,38.29999923706055,38.15999984741211,38.22999954223633,278609,0.0,0.0
2025-09-10 13:00:00+10:00,38.209999084472656,38.25,38.165000915527344,38.18000030517578,155467,0.0,0.0
2025-09-10 14:00:00+10:00,38.189998626708984,38.29999923706055,38.16999816894531,38.25,294788,0.0,0.0
2025-09-10 15:00:00+10:00,38.2599983215332,38.34000015258789,38.244998931884766,38.29999923706055,295876,0.0,0.0
2025-09-10 16:00:00+10:00,38.290000915527344,38.290000915527344,38.290000915527344,38.290000915527344,1577118,0.0,0.0
2025-09-11 10:00:00+10:00,38.16999816894531,38.189998626708984,37.84000015258789,37.97999954223633,0,0.0,0.0
2025-09-11 11:00:00+10:00,37.970001220703125,38.005001068115234,37.83000183105469,37.95000076293945,371869,0.0,0.0
2025-09-11 12:00:00+10:00,37.95000076293945,37.970001220703125,37.845001220703125,37.875,314488,0.0,0.0
2025-09-11 13:00:00+10:00,37.875,37.92499923706055,37.83000183105469,37.88999938964844,144045,0.0,0.0
2025-09-11 14:00:00+10:00,37.88999938964844,37.89500045776367,37.7400016784668,37.845001220703125,229704,0.0,0.0
2025-09-11 15:00:00+10:00,37.845001220703125,37.97999954223633,37.81999969482422,37.93000030517578,286371,0.0,0.0
2025-09-11 16:00:00+10:00,37.95000076293945,37.95000076293945,37.95000076293945,37.95000076293945,1236672,0.0,0.0
2025-09-12 10:00:00+10:00,38.25,38.52000045776367,38.099998474121094,38.4900016784668,0,0.0,0.0
2025-09-12 11:00:00+10:00,38.4900016784668,38.54999923706055,38.40999984741211,38.4900016784668,4738718,0.0,0.0
2025-09-12 12:00:00+10:00,38.494998931884766,38.540000915527344,38.470001220703125,38.540000915527344,273125,0.0,0.0
2025-09-12 13:00:00+10:00,38.540000915527344,38.560001373291016,38.380001068115234,38.439998626708984,213562,0.0,0.0
2025-09-12 14:00:00+10:00,38.439998626708984,38.5,38.415000915527344,38.470001220703125,220048,0.0,0.0
2025-09-12 15:00:00+10:00,38.470001220703125,38.5,38.41999816894531,38.439998626708984,278714,0.0,0.0
2025-09-12 16:00:00+10:00,38.47999954223633,38.47999954223633,38.47999954223633,38.47999954223633,1090193,0.0,0.0
2025-09-15 10:00:00+10:00,38.375,38.650001525878906,38.27000045776367,38.61000061035156,0,0.0,0.0
2025-09-15 11:00:00+10:00,38.61000061035156,38.744998931884766,38.56999969482422,38.595001220703125,304344,0.0,0.0
2025-09-15 12:00:00+10:00,38.595001220703125,38.63999938964844,38.529998779296875,38.59000015258789,196929,0.0,0.0
2025-09-15 13:00:00+10:00,38.595001220703125,38.7599983215332,38.529998779296875,38.720001220703125,219082,0.0,0.0
2025-09-15 14:00:00+10:00,38.71500015258789,38.79499816894531,38.709999084472656,38.79499816894531,231719,0.0,0.0
2025-09-15 15:00:00+10:00,38.79499816894531,38.81999969482422,38.68000030517578,38.790000915527344,334039,0.0,0.0
2025-09-15 16:00:00+10:00,38.790000915527344,38.790000915527344,38.72999954223633,38.72999954223633,964037,0.0,0.0
2025-09-16 10:00:00+10:00,38.869998931884766,39.08000183105469,38.65999984741211,39.0,0,0.0,0.0
2025-09-16 11:00:00+10:00,39.005001068115234,39.029998779296875,38.869998931884766,38.939998626708984,442603,0.0,0.0
2025-09-16 12:00:00+10:00,38.94499969482422,39.029998779296875,38.91999816894531,38.970001220703125,328128,0.0,0.0
2025-09-16 13:00:00+10:00,38.970001220703125,39.07500076293945,38.970001220703125,39.06999969482422,319058,0.0,0.0
2025-09-16 14:00:00+10:00,39.06999969482422,39.130001068115234,39.0099983215332,39.02000045776367,568183,0.0,0.0
2025-09-16 15:00:00+10:00,39.02000045776367,39.03499984741211,38.95000076293945,39.0099983215332,323884,0.0,0.0
2025-09-16 16:00:00+10:00,39.029998779296875,39.029998779296875,39.029998779296875,39.029998779296875,1296721,0.0,0.0
