Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-02 15:00:00+10:00,44.564998626708984,44.619998931884766,44.439998626708984,44.4900016784668,281803,0.0,0.0
2025-10-02 16:00:00+10:00,44.5099983215332,44.5099983215332,44.41999816894531,44.41999816894531,1037119,0.0,0.0
2025-10-03 10:00:00+10:00,44.279998779296875,44.65999984741211,44.11000061035156,44.56999969482422,445520,0.0,0.0
2025-10-03 11:00:00+10:00,44.56999969482422,44.61000061035156,44.40999984741211,44.599998474121094,175849,0.0,0.0
2025-10-03 12:00:00+10:00,44.599998474121094,44.65999984741211,44.540000915527344,44.560001373291016,137651,0.0,0.0
2025-10-03 13:00:00+10:00,44.560001373291016,44.61000061035156,44.47999954223633,44.52000045776367,109032,0.0,0.0
2025-10-03 14:00:00+10:00,44.529998779296875,44.61000061035156,44.470001220703125,44.53499984741211,199486,0.0,0.0
2025-10-03 15:00:00+10:00,44.529998779296875,44.560001373291016,44.45000076293945,44.474998474121094,211485,0.0,0.0
2025-10-03 16:00:00+10:00,44.599998474121094,44.599998474121094,44.599998474121094,44.599998474121094,811827,0.0,0.0
2025-10-06 10:00:00+11:00,44.560001373291016,44.869998931884766,44.52000045776367,44.66999816894531,0,0.0,0.0
2025-10-06 11:00:00+11:00,44.66999816894531,44.70000076293945,44.5099983215332,44.70000076293945,120502,0.0,0.0
2025-10-06 12:00:00+11:00,44.689998626708984,44.70000076293945,44.525001525878906,44.560001373291016,73078,0.0,0.0
2025-10-06 13:00:00+11:00,44.55500030517578,44.66999816894531,44.4900016784668,44.61000061035156,72189,0.0,0.0
2025-10-06 14:00:00+11:00,44.61000061035156,44.619998931884766,44.459999084472656,44.53499984741211,84289,0.0,0.0
2025-10-06 15:00:00+11:00,44.540000915527344,44.63999938964844,44.459999084472656,44.560001373291016,111983,0.0,0.0
2025-10-06 16:00:00+11:00,44.66999816894531,44.66999816894531,44.66999816894531,44.66999816894531,687529,0.0,0.0
