Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-08 00:00:00+10:00,4.829999923706055,4.849999904632568,4.809999942779541,4.849999904632568,15239723,0.0,0.0
2025-09-09 00:00:00+10:00,4.840000152587891,4.840000152587891,4.800000190734863,4.809999942779541,27691293,0.0,0.0
2025-09-10 00:00:00+10:00,4.809999942779541,4.889999866485596,4.800000190734863,4.889999866485596,22070859,0.0,0.0
2025-09-11 00:00:00+10:00,4.869999885559082,4.954999923706055,4.869999885559082,4.940000057220459,37059831,0.0,0.0
2025-09-12 00:00:00+10:00,4.949999809265137,4.96999979019165,4.940000057220459,4.960000038146973,32468421,0.0,0.0
2025-09-15 00:00:00+10:00,4.929999828338623,4.949999809265137,4.900000095367432,4.929999828338623,17617005,0.0,0.0
2025-09-16 00:00:00+10:00,4.940000057220459,4.949999809265137,4.900000095367432,4.920000076293945,24571454,0.0,0.0
2025-09-17 00:00:00+10:00,4.920000076293945,4.929999828338623,4.875,4.909999847412109,21596014,0.0,0.0
2025-09-18 00:00:00+10:00,4.900000095367432,4.909999847412109,4.869999885559082,4.880000114440918,15371478,0.0,0.0
2025-09-19 00:00:00+10:00,4.880000114440918,4.889999866485596,4.824999809265137,4.829999923706055,63033612,0.0,0.0
2025-09-22 00:00:00+10:00,4.829999923706055,4.880000114440918,4.829999923706055,4.869999885559082,11626718,0.0,0.0
2025-09-23 00:00:00+10:00,4.860000133514404,4.889999866485596,4.820000171661377,4.869999885559082,20148359,0.0,0.0
2025-09-24 00:00:00+10:00,4.880000114440918,4.920000076293945,4.869999885559082,4.900000095367432,19034221,0.0,0.0
2025-09-25 00:00:00+10:00,4.880000114440918,4.889999866485596,4.84499979019165,4.869999885559082,18933832,0.0,0.0
2025-09-26 00:00:00+10:00,4.849999904632568,4.864999771118164,4.809999942779541,4.849999904632568,20876798,0.0,0.0
2025-09-29 00:00:00+10:00,4.840000152587891,4.929999828338623,4.840000152587891,4.889999866485596,14712640,0.0,0.0
2025-09-30 00:00:00+10:00,4.900000095367432,4.920000076293945,4.815000057220459,4.820000171661377,28199838,0.0,0.0
2025-10-01 00:00:00+10:00,4.840000152587891,4.869999885559082,4.820000171661377,4.849999904632568,18956090,0.0,0.0
2025-10-02 00:00:00+10:00,4.869999885559082,4.880000114440918,4.824999809265137,4.880000114440918,22057760,0.0,0.0
2025-10-03 00:00:00+10:00,4.869999885559082,4.889999866485596,4.840000152587891,4.849999904632568,16953397,0.0,0.0
2025-10-06 00:00:00+11:00,4.860000133514404,4.880000114440918,4.84499979019165,4.860000133514404,9920114,0.0,0.0
