Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-08 00:00:00+10:00,25.149999618530273,25.15999984741211,24.670000076293945,24.979999542236328,4983285,0.0,0.0
2025-09-09 00:00:00+10:00,25.0,25.0,24.610000610351562,24.68000030517578,3092567,0.0,0.0
2025-09-10 00:00:00+10:00,24.610000610351562,24.844999313354492,24.56999969482422,24.770000457763672,2649646,0.0,0.0
2025-09-11 00:00:00+10:00,24.989999771118164,25.149999618530273,24.81999969482422,25.06999969482422,3846992,0.0,0.0
2025-09-12 00:00:00+10:00,25.0,25.020000457763672,24.139999389648438,24.219999313354492,6196737,0.0,0.0
2025-09-15 00:00:00+10:00,24.25,24.329999923706055,24.0,24.209999084472656,3427037,0.0,0.0
2025-09-16 00:00:00+10:00,24.06999969482422,24.360000610351562,24.059999465942383,24.280000686645508,3206340,0.0,0.0
2025-09-17 00:00:00+10:00,24.3799991607666,24.6200008392334,24.360000610351562,24.600000381469727,3920013,0.0,0.0
2025-09-18 00:00:00+10:00,23.760000228881836,23.809999465942383,23.040000915527344,23.059999465942383,12622634,0.0,0.0
2025-09-19 00:00:00+10:00,23.239999771118164,23.34000015258789,23.030000686645508,23.030000686645508,11677481,0.0,0.0
2025-09-22 00:00:00+10:00,22.81999969482422,22.834999084472656,22.579999923706055,22.809999465942383,5879261,0.0,0.0
2025-09-23 00:00:00+10:00,22.809999465942383,22.90999984741211,22.700000762939453,22.8700008392334,2921764,0.0,0.0
2025-09-24 00:00:00+10:00,23.0,23.15999984741211,22.8700008392334,22.8700008392334,4761959,0.0,0.0
2025-09-25 00:00:00+10:00,23.139999389648438,23.520000457763672,23.040000915527344,23.450000762939453,6585720,0.0,0.0
2025-09-26 00:00:00+10:00,23.600000381469727,23.600000381469727,23.270000457763672,23.329999923706055,4053362,0.0,0.0
2025-09-29 00:00:00+10:00,23.469999313354492,23.540000915527344,23.309999465942383,23.420000076293945,3203415,0.0,0.0
2025-09-30 00:00:00+10:00,23.0,23.030000686645508,22.850000381469727,23.030000686645508,6101261,0.0,0.0
2025-10-01 00:00:00+10:00,22.809999465942383,22.90999984741211,22.68000030517578,22.850000381469727,4909179,0.0,0.0
2025-10-02 00:00:00+10:00,22.979999542236328,23.100000381469727,22.81999969482422,23.010000228881836,4019973,0.0,0.0
2025-10-03 00:00:00+10:00,22.889999389648438,23.1200008392334,22.8799991607666,23.0,3695704,0.0,0.0
2025-10-06 00:00:00+11:00,23.020000457763672,23.299999237060547,23.020000457763672,23.149999618530273,2450982,0.0,0.0
