Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-08 00:00:00+10:00,37.81999969482422,38.04999923706055,37.689998626708984,37.959999084472656,2605060,0.0,0.0
2025-09-09 00:00:00+10:00,37.7400016784668,37.7599983215332,37.40999984741211,37.650001525878906,4306570,0.0,0.0
2025-09-10 00:00:00+10:00,38.0,38.34000015258789,37.849998474121094,38.290000915527344,3907536,0.0,0.0
2025-09-11 00:00:00+10:00,38.18000030517578,38.189998626708984,37.7400016784668,37.95000076293945,3035430,0.0,0.0
2025-09-12 00:00:00+10:00,38.20000076293945,38.560001373291016,38.099998474121094,38.47999954223633,7567953,0.0,0.0
2025-09-15 00:00:00+10:00,38.400001525878906,38.81999969482422,38.27000045776367,38.72999954223633,2907211,0.0,0.0
2025-09-16 00:00:00+10:00,38.81999969482422,39.130001068115234,38.65999984741211,39.029998779296875,3939168,0.0,0.0
2025-09-17 00:00:00+10:00,38.79999923706055,38.959999084472656,38.63999938964844,38.63999938964844,4435654,0.0,0.0
2025-09-18 00:00:00+10:00,39.0,39.04999923706055,38.599998474121094,38.68000030517578,6316900,0.0,0.0
2025-09-19 00:00:00+10:00,38.52000045776367,38.68000030517578,38.22999954223633,38.54999923706055,16177547,0.0,0.0
2025-09-22 00:00:00+10:00,38.599998474121094,38.900001525878906,38.38999938964844,38.560001373291016,2722149,0.0,0.0
2025-09-23 00:00:00+10:00,38.650001525878906,39.189998626708984,38.48500061035156,38.84000015258789,3345716,0.0,0.0
2025-09-24 00:00:00+10:00,38.709999084472656,38.7400016784668,37.40999984741211,37.58000183105469,5688425,0.0,0.0
2025-09-25 00:00:00+10:00,37.540000915527344,38.04999923706055,37.439998626708984,37.90999984741211,4929127,0.0,0.0
2025-09-26 00:00:00+10:00,37.779998779296875,38.31999969482422,37.7400016784668,38.16999816894531,3659168,0.0,0.0
2025-09-29 00:00:00+10:00,38.470001220703125,39.02000045776367,38.369998931884766,38.95000076293945,4203500,0.0,0.0
2025-09-30 00:00:00+10:00,38.849998474121094,39.08000183105469,38.709999084472656,38.970001220703125,4486407,0.0,0.0
2025-10-01 00:00:00+10:00,38.790000915527344,39.02000045776367,38.36000061035156,38.7400016784668,3774654,0.0,0.0
2025-10-02 00:00:00+10:00,38.97999954223633,39.349998474121094,38.849998474121094,39.189998626708984,3629660,0.0,0.0
2025-10-03 00:00:00+10:00,38.900001525878906,39.40999984741211,38.779998779296875,39.310001373291016,3268202,0.0,0.0
2025-10-06 00:00:00+11:00,39.400001525878906,39.720001220703125,39.209999084472656,39.369998931884766,2235250,0.0,0.0
