Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-08 00:00:00+10:00,42.880001068115234,43.08000183105469,42.560001373291016,42.84000015258789,3193351,0.0,0.0
2025-09-09 00:00:00+10:00,42.75,42.970001220703125,42.34000015258789,42.779998779296875,3414583,0.0,0.0
2025-09-10 00:00:00+10:00,42.95000076293945,43.540000915527344,42.84000015258789,43.40999984741211,4222115,0.0,0.0
2025-09-11 00:00:00+10:00,43.119998931884766,43.18000030517578,42.81999969482422,43.02000045776367,2844959,0.0,0.0
2025-09-12 00:00:00+10:00,43.439998626708984,43.66999816894531,43.29999923706055,43.540000915527344,3437770,0.0,0.0
2025-09-15 00:00:00+10:00,43.38999938964844,44.0,43.279998779296875,43.790000915527344,2883344,0.0,0.0
2025-09-16 00:00:00+10:00,43.88999938964844,44.2400016784668,43.63999938964844,44.09000015258789,4101746,0.0,0.0
2025-09-17 00:00:00+10:00,43.93000030517578,43.9900016784668,43.349998474121094,43.41999816894531,4317228,0.0,0.0
2025-09-18 00:00:00+10:00,43.41999816894531,43.83000183105469,43.310001373291016,43.36000061035156,6888036,0.0,0.0
2025-09-19 00:00:00+10:00,43.43000030517578,43.900001525878906,43.34000015258789,43.790000915527344,13761541,0.0,0.0
2025-09-22 00:00:00+10:00,43.79999923706055,44.20000076293945,43.51499938964844,43.650001525878906,3120709,0.0,0.0
2025-09-23 00:00:00+10:00,43.54999923706055,44.400001525878906,43.459999084472656,44.09000015258789,4136244,0.0,0.0
2025-09-24 00:00:00+10:00,43.86000061035156,43.9900016784668,42.810001373291016,43.099998474121094,4430308,0.0,0.0
2025-09-25 00:00:00+10:00,42.869998931884766,43.3650016784668,42.66999816894531,43.220001220703125,6087117,0.0,0.0
2025-09-26 00:00:00+10:00,43.209999084472656,43.75,43.040000915527344,43.63999938964844,3362767,0.0,0.0
2025-09-29 00:00:00+10:00,43.880001068115234,44.40999984741211,43.79999923706055,44.290000915527344,3158361,0.0,0.0
2025-09-30 00:00:00+10:00,44.18000030517578,44.2599983215332,43.900001525878906,44.150001525878906,3374151,0.0,0.0
2025-10-01 00:00:00+10:00,44.119998931884766,44.20000076293945,43.63999938964844,44.0099983215332,3021464,0.0,0.0
2025-10-02 00:00:00+10:00,44.099998474121094,44.685001373291016,44.02000045776367,44.41999816894531,2823819,0.0,0.0
2025-10-03 00:00:00+10:00,44.279998779296875,44.65999984741211,44.11000061035156,44.599998474121094,2101283,0.0,0.0
2025-10-06 00:00:00+11:00,44.599998474121094,44.869998931884766,44.459999084472656,44.66999816894531,1450336,0.0,0.0
